Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
神曲	[意]但丁	上海译文出版社	2013-6-1	9787532758937	https://img1.doubanio.com/view/subject/l/public/s26841808.jpg	《神曲》采用了中世纪流行的梦幻文学的形式，描写了一个幻游地狱、炼狱、天堂三界的故事。全诗三卷，分别为《地狱》、《炼狱》和《天堂》，每卷三十三篇，加上序共一百篇。诗人描述了他在一三OO年复活节前的凌晨，在一片黑暗的森林中迷了路，象征淫欲、强权和贪婪的豹、狮、狼拦住了去路。正在危急关头，古罗马诗人维吉尔出现了，他受但丁青年时期所爱恋的女子俾德丽采之托前来援助。 维吉尔引导但丁游历了惩罚罪孽灵魂的地狱，穿越了收容悔过灵魂的炼狱，最后由俾德丽采引导他经过了构成天堂的九重天之后，终于到达了上帝面前。这时但丁大彻大悟，他的思想已与上帝的意念融洽无间，整篇诗到此戛然而止。		9.1 	249	55.8%	31.3%	12.0%	0.4%	0.4%
君主论	[意]尼科洛·马基雅维里	商务印书馆	1985-7	9787100016483	https://img3.doubanio.com/view/subject/l/public/s1291183.jpg	"从十五世纪下半叶起，以意大利为发源地，欧洲进入了文艺复兴时期。正如恩格斯曾经指出的，这是一次人类从来没有经历过的最伟大的、进步的变化，是一个需要巨人的时代，而且产生了巨人——在思维能力、热情和性格方面，在多才多艺和学识渊博方面的巨人时代。尼科洛·马基雅维里正是这个伟大时代的巨人之一。他是意大利佛罗伦萨的政治家、外交家，同时也是一位政治思想家。同时也是第一个使政治学独立，同伦理家彻底分家的人，有“资产阶级政治学奠基人”之称，并且是历史家、军事著作者、诗人和剧作家。
"		8.7 	12645	49.0%	39.6%	10.4%	0.8%	0.2%
傲慢与偏见	简·奥斯丁	上海译文出版社	1986	9787532708031	https://img3.doubanio.com/view/subject/l/public/s1879184.jpg	本书是原著的简写本，词汇量为二千。采用英汉对照的形式，并对一些习惯用语、语法现象和人名、地名作了注释、注音。	英国著名女作家。	9.1 	1826	62.5%	33.4%	3.9%	0.1%	0.1%
人性的枷锁	[英]威廉·萨默塞特·毛姆	江西人民出版社	2016-5	9787210082903	https://img3.doubanio.com/view/subject/l/public/s28758331.jpg			9.2 	6074	67.8%	27.5%	4.3%	0.3%	0.1%
京华烟云	林语堂	陕西师范大学出版社	2005-7	9787561334386	https://img1.doubanio.com/view/subject/l/public/s1395779.jpg			8.5 	30708	41.3%	44.8%	12.9%	0.9%	0.1%
基督山伯爵（上下）	[法]大仲马	译林出版社	2013-9	9787544731591	https://img3.doubanio.com/view/subject/l/public/s27056544.jpg	《基督山伯爵》主要描写的是法国波旁王朝时期发生的一个报恩复仇的故事。法老号船的年轻大副唐戴斯受船长临终之托为拿破仑党人送一封信，遭两个卑鄙小人和阴险检察官维尔福的陷害，被关入死牢。剥夺了本该属于他的美好阳光、爱情和前程。十八年后，他带着狱友法里亚教士临死前告诉他的秘密，越狱逃生，找到法里亚藏匿的宝藏后成为巨富，从此他化名基督山伯爵。经过精心策划，他报答了恩人，惩罚了三个想置他于死地的仇人，并向恩人报了恩。	大仲马是法国文学史上久负盛名的文学家。他最有名的小说，当数《基督山伯爵》和《三剑客》。为了写作这部小说，大仲马去马赛重游加泰罗尼亚渔村和伊夫堡。他反复酝酿，构思了整部小说的轮廓。《基督山伯爵》内容丰富，情节引人入胜，细笔描绘，把他讲故事的本领发挥到淋漓尽致的地步。	9.2 	3587	68.7%	26.3%	4.7%	0.3%	0.1%
月亮和六便士	[英]毛姆	上海译文出版社	2009-10	9787532749003	https://img3.doubanio.com/view/subject/l/public/s6088624.jpg			9.1 	34682	62.7%	31.2%	5.5%	0.4%	0.2%
格列佛游记	[英]乔纳森·斯威夫特	上海译文出版社	2006-8	9787532739707	https://img1.doubanio.com/view/subject/l/public/s1830408.jpg	斯威夫特（1667-1745），英国文学史上最著名的作家之一。《格列佛游记》是他的代表作。		7.8 	5182	22.5%	50.3%	25.4%	1.5%	0.2%
汤姆索亚历险记	[美]马克·吐温	二十一世纪出版社	2003-10-1	9787539124469	https://img3.doubanio.com/view/subject/l/public/s1158254.jpg	故事发生在南北战争前美国南方一个叫圣彼得堡的小镇上。汤姆·索亚生性顽皮，厌恶教会学校里枯燥无味的生活。他和野孩子哈克一道搞了很多恶作剧，甚至离家出走，结伴逃到荒岛上，幻想着能过上传说中的海盗和绿林好汉的冒险生活。一个夜晚，他约哈克到坟场玩耍，目睹乔埃杀人案，经过激烈的思想头斗争，最终挺身而出作证，揭露了乔埃的罪恶，成为孩子们钦佩的小英雄。乔埃企图杀害汤姆，结果反而困死在山洞里。汤姆和哈克发现了一大堆海盗埋藏的金币，两人因此都成了富翁。　　本小说发表于1876年，对美国社会和宗教的嘲讽已经超出儿童读物的范畴。		8.3 	2750	39.6%	45.6%	14.1%	0.5%	0.2%
伊索寓言	[希腊]伊索	上海译文出版社	2007-7	9787532742530	https://img1.doubanio.com/view/subject/l/public/s23007179.jpg	伊索，公元前六世纪出生在爱琴海的萨摩斯岛，身为奴隶，后因出众的智慧和渊博的知识而被赐为自由民，继而成为吕底亚国王的特使。出使德尔斐时被诬陷偷窃圣物，惨遭杀害。		8.3 	6733	35.0%	47.8%	16.2%	0.8%	0.2%
小妇人	[美]路易莎·梅·奥尔科特	读客图书·江苏凤凰文艺出版社	2018-4	9787559401076	https://img3.doubanio.com/view/subject/l/public/s29733054.jpg			8.3 	612	47.4%	39.4%	11.9%	0.7%	0.7%
我是猫	[日]夏目漱石	译林出版社	1994-5-1	9787805673103	https://img1.doubanio.com/view/subject/l/public/s1742057.jpg	《我是猫》确立了夏目漱石在文学史上的地位。小说采用幽默、讽刺、滑稽的手法，借助一只猫的视觉、听觉、感觉，以主人公中学教员珍野苦沙弥的日常起居为主线，穿插了邻居资本家金田企图嫁女不成、阴谋报复苦沙弥的矛盾冲突，嘲笑了明治时代知识分子空虚的精神生活，讥讽他们自命清高，却无所事事；不满现实，却无力反抗；平庸无聊，却贬斥世俗的矛盾性格，鞭挞金田等资产阶级人物及帮凶的势利、粗鄙、凶残的本性。小说构思奇巧  ，描写夸张，结构灵活，具有鲜明的艺术特色。		7.9 	14866	24.8%	46.4%	25.6%	2.7%	0.4%
红岩	罗广斌	中国青年出版社	2000-07	9787500601593	https://img3.doubanio.com/view/subject/l/public/s4694481.jpg			7.6 	5532	28.6%	43.1%	23.1%	3.2%	1.9%
百年孤独	[哥伦比亚]加西亚·马尔克斯	上海译文出版社	1989-10	9787532706907	https://img1.doubanio.com/view/subject/l/public/s2785398.jpg	《百年孤独》内容复杂，人物众多，情节离奇，手法新颖。马尔克斯在书中溶汇了南美洲特有的五彩缤纷的文化。他通过描写小镇马孔多的产生、兴盛到衰落、消亡，表现了拉丁美洲令人惊异的疯狂历史。小说以“汇集了不可思议的奇迹和最纯粹的现实生活”荣获1982年诺贝尔文学奖。	加西亚·马尔克斯（1927一）哥伦比亚作家，记者。生于马格达莱纳省阿拉卡塔卡镇。父亲是个电报报务员兼顺势疗法医生。他自小在外祖父家中长大。外祖父当过上校军官，性格善良、倔强，思想比较激进；外祖母博古通今，善讲神话传说及鬼怪故事，这对作家日后的文学创作有着重要的影响。	8.9 	51449	56.7%	32.8%	9.6%	0.7%	0.2%
远大前程	[英]查尔斯·狄更斯	上海译文出版社	2011-5-1	9787532753659	https://img1.doubanio.com/view/subject/l/public/s6520079.jpg	《远大前程》内容简介：狄更斯（1812－1870），英国十九世纪一代文豪，《远大前程》是他的代表作。孤儿匹普从小由姐姐抚养，受雇于贵族郝薇香，并且爱上了她的养女艾丝黛拉，一心想成为“上等人”。他小时候好心搭救的一名逃犯在国外发财致富，为报答救命之恩，巧妙安排他去伦敦接受上等教育，进入上流社会。然而命运并不与匹普的希望接轨：艾丝黛拉另嫁他人，逃犯被擒，遗产充公，匹普的“远大前程”转眼化为泡影。整部小说情节扣人心弦又感人至深，希望由萌生而至幻灭的过程唤起一代又一代读者的共鸣。不少西方评论家将其推崇为狄更斯最出色的作品。		8.8 	1385	49.6%	40.2%	9.5%	0.6%	0.1%
卡拉马佐夫兄弟	[俄]费奥多尔·陀思妥耶夫斯基	上海译文出版社	2011-5-1	9787532753505	https://img3.doubanio.com/view/subject/l/public/s6385963.jpg	《卡拉马佐夫兄弟》系19世纪俄国大文豪陀思妥耶夫斯基的代表作之一。《卡拉马佐夫兄弟》通过一桩真实的弑父案，描写老卡拉马佐夫同三个儿子即两代人之间的尖锐冲突。老卡拉马佐夫贪婪好色，独占妻子留给儿子们的遗产，并与长子德米特里为一个风流女子争风吃醋。一天黑夜，德米特里疑心自己的情人去跟老头儿幽会，便闯人家园，一怒之下，差点儿把老头儿砸死。他仓皇逃离后，躲在暗中装病的老卡拉马佐夫的私生子斯乜尔加科夫悄然杀死老爷，造成了一桩震惊全俄的扑朔迷离的血案，从而引发了一连串惊心动魄的事件。作品展示了一个错综复杂的社会家庭、道德和人性的悲剧，体现了作家一生的最高艺术成就。		9.5 	2067	79.6%	16.7%	3.0%	0.5%	0.1%
雾都孤儿	[英]狄更斯	上海译文出版社	2006-8	9787532739837	https://img3.doubanio.com/view/subject/l/public/s8983421.jpg	狄更斯（1812-1870），英国十九世纪文豪。《雾都孤儿》是他早期代表作。		8.2 	4927	33.3%	50.2%	15.8%	0.6%	0.1%
三国演义	罗贯中	岳麓书社	1986-6-1	9787805200132	https://img3.doubanio.com/view/subject/l/public/s1661101.jpg	滚滚长江东逝水，浪花淘尽英雄。吕布赵云关羽，官渡赤壁街亭，斩华雄空城计长坂坡七擒七纵，一看三叹，三国风云起，几度夕阳红。该剧展现了历史上一个豪强们为攫取最高统治权而进行的政治斗争和频繁混战的动乱时代。展示了魏、蜀、吴纵横捭阖、逐鹿争雄的历史画卷！		9.4 	9495	77.6%	18.5%	3.4%	0.3%	0.2%
少年维特的烦恼	[德]歌德	上海译文出版社	2006-8	9787532740024	https://img1.doubanio.com/view/subject/l/public/s2075699.jpg	歌德(1749一1832)，德国文豪。《少年维特的烦恼》是他早年最重要的作品。 这是一部书信体小说，作者创作它时年仅二十五岁。小说描写进步青年对当时鄙陋的德国社会的体验和感受，表现了作者对封建道德等级观念的反应以及对个性解放的强烈要求：少年维特爱上了一个名叫绿蒂的姑娘，而姑娘已同别人订婚。爱情上的挫折使维特悲痛欲绝。之后，维特又因同封建社会格格不入，感到前途无望而自杀。 《少年维特的烦恼》于一七七五年问世，它的出版被认为是德国文学史上一件划时代的大事；它曾震撼了德国乃至欧洲整整一代青年的心。		8.0 	8005	28.1%	47.6%	22.0%	1.8%	0.4%
漂亮朋友	[法]居伊·德·莫泊桑	上海译文出版社	2006-8	9787532739844	https://img1.doubanio.com/view/subject/l/public/s6224189.jpg	《漂亮朋友》主要内容简介：莫泊桑(1850－1893)，法国著名作家。《漂亮朋友》是他的长篇小说代表作，一八八五年五月出版后即引起轰动，几个月内再版三十余次。法国驻阿尔及利亚殖民军的下级军官杜洛瓦来到巴黎，经友人介绍进入《法兰西生活报》当编辑，他依仗自己漂亮的外貌和取悦女人的手段，专门勾引上流社会的女子，并以此为跳板，走上飞黄腾达的道路。最后他拐走了报馆老板的女儿，迫使老板把女儿嫁给他，自己成为该报的总编辑。小说结尾还暗示他即将当上参议员和内阁部长，前程还远大着呢。	莫泊桑(1850－1893)法国作家，他的文学成就以短篇小说最为突出，有“世界短篇小说巨匠”的美称。他擅长从平凡琐碎的事物中截取富有典型意义的片断，以小见大地概括出生活的真实。他的短篇小说侧重摹写人情世态，构思布局别具匠心，细节描写、人物语言和故事结尾均有独到之处。莫泊桑创作了包括《羊脂球》、《一家人》、《我的叔叔于勒》、《项链》等在内的一大批思想性和艺术性完美结合的短篇佳作。	8.2 	3042	29.4%	53.9%	15.9%	0.8%	0.1%
浮士德	[德]约翰·沃尔夫冈·冯·歌德	上海译文出版社	2013-6	9787532760053	https://img1.doubanio.com/view/subject/l/public/s26841788.jpg	歌德，德国最伟大的诗人，在世界文学史上占有重要的地位，被称为与荷马、但丁、莎士比亚并列的四大文豪。《浮士德》是歌德的代表作，为诗体悲剧，描写主人公浮士德一生探求真理的痛苦经历，反映从文艺复兴到十九世纪初整个欧洲的历史，揭示了光明与黑暗，进步与落后，科学与迷信两种势力的不断斗争。歌德借助浮士德的抱负和追求，表达了他本人对人类未来的远大而美好的理想。		9.4 	433	68.4%	25.9%	5.1%	0.7%	0.0%
威尼斯商人	[英]威廉·莎士比亚	外语教学与研究出版社	1997-04	9787560012407	https://img3.doubanio.com/view/subject/l/public/s1263534.jpg	《威尼斯商人》是莎士比亚四大喜剧之一，约写于1596年。剧中描写威尼斯一位身无分文的贵族青年巴萨尼奥，为向富家嗣女鲍西娅求婚，向好友安东尼奥借钱。安东尼奥因货船尚未到港，只好向犹太高利贷者夏洛克		8.1 	8570	28.7%	51.4%	18.9%	0.8%	0.2%
莫泊桑短篇小说选	[法]居伊·德·莫泊桑	人民文学出版社	2002-6	9787020040919	https://img3.doubanio.com/view/subject/l/public/s2390623.jpg	莫泊桑最擅长的题材是他亲身参加过的普法战争、长达十年的小职员生涯和青少年时代在诺曼底故乡的生活，这三种环境为他的短篇小说提供了极为丰富的题材。这些作品歌颂了人民的爱国主义热情，表现了农村的习俗和世态，真实地反映了小职员的单调刻板的生活。它们在艺术上各有特色、并不雷同，犹如宝石上的各个校面，共同折射出灿烂的光芒。		8.7 	5828	46.5%	45.3%	7.9%	0.2%	0.1%
猎人笔记	[俄]屠格涅夫	上海译文出版社	2006-8	9787532739905	https://img3.doubanio.com/view/subject/l/public/s1989275.jpg	《猎人笔记》是一部通过猎人的狩猎活动，记述十九世纪中叶俄罗斯农村生活的随笔集。随着屠格涅夫充满优美笔调的叙述，俄罗斯的大自然风光、俄罗斯人民的风俗习惯、地主对农民的欺凌，农民的善良淳朴和智慧，像一首首抒情歌曲在我们面前缓缓流淌出来，汇成一部色彩斑斓、动人心魄的交响诗。对二十一世纪的读者来说，它仍是一部给人以无限美好的艺术享受和富有教益的不朽之作。	屠格涅夫(1818—1883)，俄国十九世纪杰出作家，《猎人笔记》是他的成名作。	8.6 	1859	41.2%	43.1%	14.1%	1.2%	0.3%
在人间	高尔基	人民文学出版社	1998-05-01	9787020023141	https://img1.doubanio.com/view/subject/l/public/s1072508.jpg	《在人间》是高尔基自传体小说三部曲中的第二部。主人公阿瘳沙十一岁时不得不到社会上谋生，他先后在鞋店、圣像作坊当过学徒，也在绘图师家、轮船上做过杂工，历经坎坷，饱尝了世间的痛苦。在轮船上当洗碗工时，阿廖沙结识了正直的厨师斯穆雷，并在他的帮助下开始读书，激发了对正义和真理的追求。五年后，阿廖沙怀着进大学的希望准备到喀山去。		7.9 	2946	27.4%	48.5%	22.1%	1.6%	0.4%
人类群星闪耀时	[奥地利]斯蒂芬·茨威格	北京出版社	2005-1	9787200050349	https://img1.doubanio.com/view/subject/l/public/s10339017.jpg	这本茨威格的名著被介绍到中国已经几十年了，我们这次重新翻译、约请历史学者撰写背景资料再重新出版，更多的意义是想透过文字让读者认识到：	斯蒂芬·茨威格（Stefan Zweig，1881一1942），奥地利著名小说家，传记作家，出身于富裕的犹太人家庭。主要作品有《三大师传》《象棋的放事》《昨日的世界》等。青年时代游历世界各地，结识罗曼·罗兰和罗丹等人，并受到他们的影响。第一次世界大战时从事反战工作，成为著 名的和平主义者，鼓吹欧洲的统一。20世纪20年代赴苏联，认识了高尔基。1934年遭纳粹驱逐，先后流亡英国、巴西。1942年在孤寂和理想幻灭中与妻子双双自杀。	8.3 	5360	39.1%	44.1%	15.3%	1.2%	0.3%
红字	[美]纳撒尼尔·霍桑	上海译文出版社	2007-7	9787532742974	https://img3.doubanio.com/view/subject/l/public/s3092900.jpg		纳撒尼尔·霍桑(1804-0864)：十九世纪美国小说大师，《红字》是他的传世杰作。	8.1 	2273	29.2%	50.9%	18.4%	1.3%	0.2%
约翰·克利斯朵夫（共四册）	[法]罗曼·罗兰	人民文学出版社	1957-1		https://img1.doubanio.com/view/subject/l/public/s4088678.jpg			9.1 	2787	65.3%	27.7%	6.3%	0.6%	0.1%
假如给我三天光明	海伦?凯勒(helenkeller)	华文出版社	2003-1	9787507512359	https://img3.doubanio.com/view/subject/l/public/s2450360.jpg	20世纪，一个独特的生命个体以其勇敢的方式震撼了世界，她----海伦?凯勒，一个生活在黑暗中却又给人类带来光明的女性，一个度过了生命的88个春秋，却熬过了87年无光、无声、无语的孤绝岁月的弱女子。		8.1 	14382	31.4%	48.5%	18.5%	1.2%	0.4%
羊脂球	莫泊桑		2005-1-1	9787505605831	https://img3.doubanio.com/view/subject/l/public/s1166174.jpg	短篇小说《羊脂球》是一篇不可多得的佳作。它塑造了善良的妓女“羊脂球”可悲可怜的形象，鞭挞了那些自认为出身高贵实则卑鄙贪婪、忘恩负义的虚伪的资产阶级的上流人物。在《羊脂球》中，作者截取了一段平凡琐事，以小见大，概括出生活的真实以及人情世态的炎凉。尤其是故事的结尾，有独到之处。而《项链》等亦是世界中短篇文库中的瑰宝。		9.0 	1049	50.6%	43.1%	6.0%	0.3%	0.0%
忏悔录	[法]让-雅克·卢梭	人民文学出版社	1982-9-1	9787020017232	https://img1.doubanio.com/view/subject/l/public/s1190027.jpg			8.1 	5644	33.2%	43.3%	20.5%	2.5%	0.5%
鲁滨逊漂流记	[英]笛福	北京燕山出版社	2002-8	9787540214852	https://img3.doubanio.com/view/subject/l/public/s4684351.jpg			8.5 	2771	46.1%	41.7%	11.4%	0.6%	0.2%
巴黎圣母院	雨果	上海文艺出版社	2007-7-1	9787532131907	https://img1.doubanio.com/view/subject/l/public/s27644348.jpg		维克多·雨果（1802—1885），法国文学大师。十九世纪前期浪漫主义文学运动领袖，被称为“法兰西的莎士比亚”。雨果经历了十九世纪法国的所有重大事件，1841 年被选为法兰西学院院士。一生写过多部诗歌、小说、剧本、各种散文和文艺评论及政论文章，代表作为《巴黎圣母院》和《悲惨世界》。	8.9 	2196	56.8%	35.0%	7.7%	0.3%	0.1%
名利场	[英]萨克雷	人民文学出版社	1957初版1978三印		https://img1.doubanio.com/view/subject/l/public/s2764477.jpg			8.6 	569	45.3%	41.8%	11.8%	0.7%	0.4%
仲夏夜之梦	[英]威廉·莎士比亚	中国国际广播出版社	2001-6	9787507820294	https://img1.doubanio.com/view/subject/l/public/s1077058.jpg	《仲夏夜之梦》的内容以雅典统治者提修斯公爵的婚姻为中心，由两对青年男女的爱情纠葛、妖精王和王妃的矛盾和解、雅典一群工人为公爵婚礼献演戏剧等共同纺织一场妙趣横生、富有诗情画意的喜剧。莎士比亚的原著是用诗剧形式写成，此译本为中英文对照全译本。		8.3 	4973	33.1%	49.0%	17.1%	0.6%	0.2%
牛虻	伏尼契(爱尔兰)	中国青年出版社	1953-07	9787500601456	https://img1.doubanio.com/view/subject/l/public/s1008427.jpg			8.2 	14619	37.5%	42.2%	18.8%	1.3%	0.3%
海底两万里	[法]儒尔·凡尔纳	译林出版社	2010-6-1	9787544710800	https://img1.doubanio.com/view/subject/l/public/s6182289.jpg			8.5 	1402	42.3%	43.8%	13.4%	0.4%	0.1%
人性的弱点	戴尔·卡耐基(DaleCarnegie)	天津人民出版社	2014-9	9787201088822	https://img3.doubanio.com/view/subject/l/public/s28324472.jpg			7.7 	4919	35.0%	38.4%	21.2%	3.7%	1.6%
巴黎圣母院	[法]雨果	上海译文出版社	2006-8	9787532739806	https://img1.doubanio.com/view/subject/l/public/s1989307.jpg	雨果（1802-1885），法国著名小说家、诗人。《巴黎圣母院》是他的长篇小说代表作。		8.6 	3907	43.4%	44.5%	11.2%	0.7%	0.1%
茶花女	[法]小仲马	上海译文出版社	2010-8-1	9787532751235	https://img3.doubanio.com/view/subject/l/public/s4569870.jpg	与其父大仲马一样，小仲马也是法国著名作家，本书是他的代表作。作品以作者自述的口气，叙写了男主人公阿尔芒和名妓玛格丽特赤诚相爱的感人故事。在我国读者中，读过小说《茶花女》的很多，而看过话剧《茶花女》和歌剧《茶花女》的则很少，对这三部《茶花女》之间的差异知之更少。这次奉献给读者的是将三种体裁的《茶花女》合在一起的译本。读者还可以从译本序中了解到作者与小说原形之间的一段真实的爱情故事。		8.6 	4004	45.8%	42.2%	11.2%	0.7%	0.1%
麦田里的守望者	J·D·塞林格	译林出版社	1997-2	9787805676135	https://img9.doubanio.com/view/subject/l/public/s2738366.jpg	霍尔顿是出身于富裕中产阶级的十六岁少年，在第四次被开除出学校之后，不敢贸然回家，只身在美国最繁华的纽约城游荡了一天两夜，住小客店，逛夜总会，滥交女友，酗酒……他看到了资本主义社会的种种丑恶，接触了各式各样的人物，其中大部分是“假模假式的”伪君子。		7.9 	58385	26.7%	43.3%	26.5%	2.9%	0.7%
钢铁是怎样炼成的	奥斯特洛夫斯基	上海译文出版社	2006-8-1	9787532740017	https://img3.doubanio.com/view/subject/l/public/s1989294.jpg	尼·奥斯特洛夫斯基(1904—1936)，苏联重残盲人作家。《钢铁是怎样炼成的》是作者以亲身经历为素材创作的反映二三十年代青年参与建立和巩固苏维埃政权、参与重建国民经济火热斗争的长篇小说。		7.5 	2259	24.7%	44.0%	26.1%	3.9%	1.4%
复活	[俄]列夫·托尔斯泰	上海译文出版社	2006-8	9787532739639	https://img3.doubanio.com/view/subject/l/public/s2059824.jpg	列夫?托尔斯泰（1828-1910），十九世纪俄国对世界文学最有影响的作家。《复活》是他的代表作之一。		8.3 	3560	36.5%	48.1%	14.2%	1.2%	0.1%
罪与罚	[俄]费奥多尔·陀思妥耶夫斯基	人民文学出版社	2003-8	9787020038879	https://img3.doubanio.com/view/subject/l/public/s1940505.jpg			8.8 	11227	53.5%	35.1%	10.5%	0.7%	0.3%
水浒传	施耐庵	人民文学出版社	1975-10		https://img3.doubanio.com/view/subject/l/public/s4032430.jpg	100回本		8.9 	3168	55.6%	33.8%	9.3%	0.9%	0.4%
理智与情感	[英]简·奥斯汀	译林出版社	2004-01	9787805676029	https://img3.doubanio.com/view/subject/l/public/s1578173.jpg			7.9 	5964	24.1%	49.0%	25.4%	1.4%	0.1%
基督山伯爵（上下册）	大仲马	上海译文出版社	2007-01-23	9787532739981	https://img3.doubanio.com/view/subject/l/public/s1910975.jpg	大仲马（1802-1870）法国著名通俗历史小说家《基督山伯爵》是他的代表作。	亚历山大·仲马是十九世纪法国著名小说家。他的儿子也叫亚历山大·仲马，是著句的剧作家，以《茶花女》一剧闻名于世。父子同名又同时名噪于十九世纪的法国文坛，世人只能以大小仲马区别之……	9.2 	11198	66.7%	27.7%	5.3%	0.3%	0.1%
童年 在人间 我的大学	[苏联]马克西姆·高尔基	人民文学出版社	1997-11	9787020018420	https://img9.doubanio.com/view/subject/l/public/s1008316.jpg			7.7 	10993	23.4%	45.4%	28.3%	2.5%	0.5%
老人与海	[美]欧内斯特·海明威	上海译文出版社	2006-8	9787532740093	https://img1.doubanio.com/view/subject/l/public/s2102557.jpg	《老人与海》是海明威的代表作品。		8.5 	11762	41.3%	44.5%	13.3%	0.8%	0.1%
梦的解析	[奥地利]西格蒙德·弗洛伊德	国际文化出版公司	1998-5	9787801053534	https://img3.doubanio.com/view/subject/l/public/s3782055.jpg	《梦的解析》最初发表于1900年，被誉为精神分析第一名著。它通过对梦境的科学探索和解释，找破了几千年来人类对梦的无知、迷信和秘感，同时揭示了左右人们思想和行为的潜意识。		8.0 	15203	28.1%	47.7%	21.8%	1.9%	0.5%
论语		中华书局	2006-12	9787101054187	https://img9.doubanio.com/view/subject/l/public/s5804746.jpg	《论语》是一部语录体思想散文集。早在春秋后期孔子设坛讲学时期，其主体内容就已初始创成；孔子去世以后，他的辫子和再传弟子代代传授他的言论，并逐渐将这些口头记诵的语录言行记录下来，集腋成裘，最终在战国初年汇辑论纂成书，因此称“论”。《论语》主要记载孔子及其弟子的言行，因此称为“语”。		9.0 	9250	64.9%	26.1%	7.3%	0.9%	0.9%
红与黑	[法]司汤达	译林出版社	2010-12-1	9787544714310	https://img3.doubanio.com/view/subject/l/public/s6282881.jpg	出身平民的青年于连靠着自己的聪明才智和毅力。为了实现自己巨大的野心而在一个等级森严的社会里奋斗。正当他自以为踏上了飞黄腾达的埋途和得到了超越阶级的爱情之时，社会却无情地把他送上了断头台。		8.4 	903	40.2%	42.6%	15.3%	1.3%	0.6%
麦克白	威廉·莎士比亚	大众文艺出版社	2008	9787802401655	https://img9.doubanio.com/view/subject/l/public/s6260776.jpg	《麦克白》内容简介：苏格兰国王邓肯的表弟麦克白将军，为国王平叛和抵御入侵立功归来，路遇三个女巫。女巫对他说了一些预言和隐语，说他将进爵为王，但他并无子嗣能继承王位，反而是同僚班柯将军的后代要做王。麦克白是有野心的英雄，他在夫人的怂恿下谋杀邓肯，做了国王。为掩人耳目和防止他人夺位，他一步步害死了邓肯的侍卫，害死了班柯，害死了贵族麦克德夫的妻子和小孩。恐惧和猜疑使麦克白心里越来越有鬼，也越来越冷酷。麦克白夫人神经失常而自杀，对他也是一大刺激。在众叛亲离的情况下，麦克白面对邓肯之子和他请来的英格兰援军的围攻，落得袅首的下场。		8.7 	2902	47.7%	42.8%	9.1%	0.3%	0.1%
小王子	安托万?德?圣埃克苏佩里	天津人民出版社	2013-1	9787201077642	https://img3.doubanio.com/view/subject/l/public/s28850934.jpg	《小王子》是一本足以让人永葆童心的不朽经典，被全球亿万读者誉为非常值得收藏的书。		7.7 	23330	48.8%	30.8%	10.5%	1.5%	8.4%
雾都孤儿	[英]查尔斯·狄更斯	长江文艺出版社	2008-5	9787535435743	https://img3.doubanio.com/view/subject/l/public/s3036393.jpg	《世界文学名著典藏:雾都孤儿(全译本)》以雾都伦敦为背景，讲述了一个孤儿悲惨的身世及遭遇，主人公奥利弗在孤儿院长大，经历学徒生涯，艰苦逃难，误入贼窝，又被迫与狠毒的凶徒为伍，历尽无数辛酸，最后在善良人的帮助下，查明身世并获得了幸福。		8.5 	569	40.8%	46.4%	12.5%	0.2%	0.2%
人间喜剧	[法]巴尔扎克	世界图书出版公司	2009-10	9787510010361	https://img9.doubanio.com/view/subject/l/public/s4422116.jpg	《人间喜剧:巴尔扎克小说选集》内容简介：巴尔扎克是十九世纪法国最伟大的作家之一，也是世界闻名的现实主义大师。他以毕生心血创作的由九十多部独立而又有所联系的小说组成的巨著《人间喜剧》，是人类文学宝库中的一朵奇葩。他用生花妙笔使几千个人物活跃在书中，而且对这些人物之间的本质关系进行了深刻的剖析，展现了法国社会从封建主义向资本义过渡时期的历史画卷。		9.2 	207	69.1%	26.6%	4.3%	0.0%	0.0%
神秘岛	(法)儒勒.凡尔纳	中国青年出版社	1957-05	9787500604433	https://img1.doubanio.com/view/subject/l/public/s1274167.jpg	《神秘岛》是法国著名科幻小说家儒尔·凡尔纳的三部曲之一，其他两部是《格兰特船长的儿女》和《海底两万里》。该书叙述美国南北战争期间，五名北军俘虏乘坐气球，从南军大本营里士满出逃。途中遭遇风暴，被抛到南太平滚一个荒无人烟的小岛上。这些落难者依靠自己的智慧和过人的毅力，克服了种种困难，不仅顽强地生存下来，而且还把小岛建设成一个繁荣富庶的乐园。整部小说情节跌宕起伏，充满了对奇异多姿的自然界的描写，并且把各种知识融会到惊心动魄的故事之中，因此出版至今虽然已有一百多年，但仍探受世界各地读者的推崇和喜爱。		8.7 	7741	51.5%	36.8%	11.1%	0.5%	0.1%
