Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
编译器设计	KeithCooper	人民邮电出版社	2012-12	9787115301949	https://img3.doubanio.com/view/subject/l/public/s24486602.jpg	深入剖析现代编译器运用的算法和技术	Keith D. Cooper  莱斯大学计算机科学系计算工程专业Doerr特聘教授，曾任该系系主任。Cooper博士的研究课题涵盖过程间数据流分析、标量指令优化、寄存器分配以及指令调度等方面。	8.6 	120	57.5%	31.7%	8.3%	1.7%	0.8%
认知心理学及其启示	约翰?R?安德森	人民邮电出版社	2012-1-1	9787115266514	https://img9.doubanio.com/view/subject/l/public/s7059106.jpg	NULL	NULL	8.8 	272	59.2%	32.7%	7.0%	0.4%	0.7%
Objective-C编程	[美]AaronHillegass	华中科技大学出版社	2012-9-25	9787560983233	https://img3.doubanio.com/view/subject/l/public/s22704633.jpg	《Objective-C编程》讲述Objective-C编程语言和基本的iOS/Mac开发知识。作者首先从基本的编程概念讲起（变量、条件语句、循环结构等），接着用浅显易懂的语言讲解Objective-C和Foundation的知识，包括Objective-C的基本语法、 Foundation常用类 、内存管理、常用设计模式等，最后手把手教读者编写完整的、基于事件驱动的iOS/Mac应用。作者还穿插介绍了Objetive-C的高级内容，包括属性、范畴和Block对象等知识。全书篇幅精炼，内容清晰，适合无编程经验的读者入门学习。	Aaron Hillegass曾就职于NeXT公司和Apple公司，他有近20年的Objective-C编程、Cocoa编程和iOS编程教学经验。	8.3 	250	44.4%	40.8%	12.0%	1.2%	1.6%
云计算架构技术与实践	顾炯炯	清华大学出版社	2016-9	9787302448778	https://img1.doubanio.com/view/subject/l/public/s29138079.jpg	NULL	顾炯炯，华为公司云计算首席架构师，主导完成华为公司云计算产品与解决方案的技术规划与架构设计，支撑了德国电信公有云、西班牙电信公有云、华为企业云、某世界500强大型银行OpenStack私有云、浙江移动IDC公有云、上海联通私有云、华为开发测试及桌面云等数百个云计算项目的商用落地。曾历任华为公司移动软交换产品首席架构师、融合IMS解决方案首席架构师，拥有已获授权并发布的个人专利30多项。	7.2 	42	19.0%	42.9%	28.6%	4.8%	4.8%
Head First HTML with CSS & XHTML	EricTFreeman	O&#39;Reilly Media	2005-12-18	9780596101978	https://img3.doubanio.com/view/subject/l/public/s4228152.jpg	NULL	Eric Freeman，是一名计算机科学家，热衷于软件架构和媒体。他目前住在圣达菲附近的沙漠中，当他不写书或代码时，他总是花更多时间摆弄他的家庭影院，而不是观看影片。	9.0 	374	57.2%	36.1%	5.1%	0.8%	0.8%
数字文明	郝柏林/张淑誉	科学出版社	2005-7	9787030155498	https://img1.doubanio.com/view/subject/l/public/s9059649.jpg	《物理改变世界:数字文明物理学和计算机》从数字文明的高度回顾了物理学与计算机相辅相成的历史，讨论了计算机和计算中的物理，分析了计算机发展所面临的物理限制和物理学为未来计算技术所提供的可能前景。电子计算机的发展使人类进入了数字文明时代。计算机原来应物理学的需求而出现，也由物理学准备了它诞生的物质条件。在20世纪，物理学首先成为立足于实验、理论和计算三大支柱之上的成熟的科学。在21世纪，包括生命科学在内的整个自然科学正在沿相似的道路前进。电子计算机正在全面进入生产技术、科学研究和社会生活的各个领域，彻底改变着整个人类文明的进程。	NULL	8.5 	49	40.8%	44.9%	10.2%	2.0%	2.0%
算法的乐趣	王晓华	人民邮电出版社	2015-4	9787115385376	https://img1.doubanio.com/view/subject/l/public/s28033547.jpg	算法之大，大到可以囊括宇宙万物的运行规律；算法之小，小到寥寥数行代码即可展现一个神奇的功能。算法的应用和乐趣在生活中无处不在：	NULL	7.8 	104	23.1%	52.9%	18.3%	4.8%	1.0%
Parallel Computer Architecture	"Culler,David"	Morgan Kaufmann Publishers In	1998-9-29	9781558603431	https://img1.doubanio.com/view/subject/l/public/s3250948.jpg	NULL	NULL	9.6 	15	86.7%	6.7%	6.7%	0.0%	0.0%
Linux系统安全：纵深防御、安全扫描与入侵检测	胥峰　著	机械工业出版社	2019-7-20	9787111632184	https://img1.doubanio.com/view/subject/l/public/s33451489.jpg	NULL	胥峰	8.8 	17	70.6%	23.5%	5.9%	0.0%	0.0%
事务处理	JimGray	机械工业出版社	2004-1	9787111126416	https://img3.doubanio.com/view/subject/l/public/s1406845.jpg	本书列举了大量成功的商业和研究系统的实例，此外，列出了许多事务处理算法的可编译的C代码片段。本书对于那些对实现分布式系统或客户-服务器结构感兴趣的人来说，是值得一读的。	NULL	8.9 	27	59.3%	29.6%	7.4%	3.7%	0.0%
鸟哥的Linux私房菜	鸟哥	机械工业出版社	2012-7	9787111384991	https://img3.doubanio.com/view/subject/l/public/s10328185.jpg	NULL	鸟哥 “台湾成功大学”环境工程系博士，在就读期间由于研究需要，接触到Linux操作系统，又因实验室交接传承的需要而搭建了“鸟哥的Linux私房菜”网站(俗称鸟站)，因个人喜好碎碎念(琐碎重复)的特质，因此，鸟站文章风格就此成形。	8.8 	253	52.2%	37.5%	9.9%	0.0%	0.4%
Deep Learning	IanGoodfellow	The MIT Press	2016-11-11	9780262035613	https://img3.doubanio.com/view/subject/l/public/s29133163.jpg	NULL	Ian Goodfellow is Research Scientist at OpenAI. Yoshua Bengio is Professor of Computer Science at the Université de Montréal. Aaron Courville is Assistant Professor of Computer Science at the Université de Montréal.	9.2 	445	69.9%	24.5%	3.6%	0.7%	1.3%
自然语言处理综论	DanielJurafsky	电子工业出版社	2005	9787121007767	https://img1.doubanio.com/view/subject/l/public/s26018927.jpg	NULL	Daniel Jurafsky	8.2 	83	38.6%	42.2%	16.9%	2.4%	0.0%
Elasticsearch: The Definitive Guide	ClintonGormley	O&#39;Reilly Media	2015-1-31	9781449358549	https://img9.doubanio.com/view/subject/l/public/s27902536.jpg	NULL	NULL	8.7 	103	44.7%	48.5%	6.8%	0.0%	0.0%
大象：Thinking in UML(第2版)	谭云杰	中国水利水电出版社	2012-3	9787508492346	https://img3.doubanio.com/view/subject/l/public/s27263942.jpg	大象：Thinking in UML（第二版），ISBN：9787508492346，作者：谭云杰 著	谭云杰，博客http：//coffeewoo.itpub.net及http：//blog.csdn.net/coffeewoo博主。资深架构师，PMP获得者，擅长于系统建模和系统分析设计，具有丰富的项目实践管理经验。曾经从事过电力、政府、航空等多个行业的管理软件开发工作和工作流中间件产品的研发工作，拥有十多个软件项目的分析设计经验和架构设计经验，其中不乏中型和大型软件项目。目前就职于IBM中国研发中心，从事Websphere Process Server产品的研发工作。作者使用UML进行系统分析建模至今已八年有余，对系统建模、分析和设计有深刻而独到的见解。在其博客上发表的00系统分析员之路系列文章短短时间内便获得了十余万的点击量，深受读者喜爱。读者可以通过访问作者博客或者发Email至coffeewoo@gmail.com与作者联系。	8.3 	162	46.3%	36.4%	13.6%	3.7%	0.0%
UNIX网络编程 卷2	[美]W·RichardStevens	人民邮电出版社	2009-11	9787115215116	https://img1.doubanio.com/view/subject/l/public/s6096698.jpg	《UNIX网络编程 卷2:进程间通信(英文版·第2版)》是一部UNIX网络编程的经典之作。进程间通信(IPC)几乎是所有Unix程序性能的关键，理解IPC也是理解如何开发不同主机间网络应用程序的必要条件。《UNIX网络编程 卷2:进程间通信(英文版·第2版)》从对Posix IPC和System V IPC的内部结构开始讨论，全面深入地介绍了4种IPC形式：消息传递(管道、FIFO、消息队列)、同步(互斥锁、条件变量、读写锁、文件与记录锁、信号量)、共享内存(匿名共享内存、具名共享内存)及远程过程调用(Solaris 门、Sun RPC)。附录中给出了测量各种IPC形式性能的方法。	NULL	9.4 	154	77.3%	20.8%	1.9%	0.0%	0.0%
现代操作系统	[美]AndrewS·Tanenbaum	机械工业出版社	2005-9-1	9787111165118	https://img3.doubanio.com/view/subject/l/public/s1527031.jpg	本书是操作系统领域的经典之作，与第1版相比有较大的变化。书中集中讨论了操作系统的基本原理，除了重点放在单处理机操作系统之处，还包含了有关计算机安全、多媒体操作系统、UNIX、Window2000以及操作系统设计等方面的内容。书中涉及的主题包括图形用户界面、多处理机操作系统、笔记本电脑电源管理、可信系统、病毒、网络终端、CD-ROM文件系统、互斥信号量、RAID、软定时器、稳定存储器以及新的页面置换算法等。此外，书中还增加了大量习题，方便教学。	"坦尼鲍姆,是ACM和IEEE的资深会员，荷兰皇家艺术和科学学院院士，获得过1997年度ACM/SIGCSE计算机科学教育杰出贡献奖。当前，他的主要研究方向是设计规模达十亿级用户的广域分布式系统。在进行这些研究项目的基础上，他在各种学术杂志及会议上发表了70多篇论文，并出版了多本计算机专著。他还入选了《世界名人录》。他的个人主页是:http//www.cs.vu"	8.6 	320	44.7%	45.9%	8.4%	0.0%	0.9%
CSS权威指南（第三版）	[美]EricA.Meyer	中国电力出版社	2007-10	9787508355948	https://img3.doubanio.com/view/subject/l/public/s2921314.jpg	NULL	NULL	8.5 	658	40.4%	41.9%	14.9%	1.7%	1.1%
黑客攻防技术宝典	ChrisAnley	人民邮电出版社	2010-1	9787115217967	https://img3.doubanio.com/view/subject/l/public/s6779762.jpg	《黑客攻防技术宝典:系统实战篇(第2版)》由世界顶级安全专家亲自执笔，详细阐述了系统安全、应用程序安全、软件破解、加密解密等安全领域的核心问题，并用大量的实例说明如何检查Windows、Linux、Solaris等流行操作系统中的安全漏洞和Oracle等数据库中的安全隐患。	Chris Anley 世界知名系统安全专家，具有各种操作系统漏洞挖掘的丰富经验。Next Generation 安全软件公司创始人、总监。	9.1 	22	54.5%	27.3%	18.2%	0.0%	0.0%
游戏改变世界	[美]简·麦戈尼格尔	浙江人民出版社	2012-9	9787213049422	https://img3.doubanio.com/view/subject/l/public/s11136690.jpg	◆《游戏改变世界》是著名未来学家、TED大会新锐演讲者简?麦戈尼格尔探索互联时代重要趋势的最新力作。在书中，作者指出：游戏可以弥补现实世界的不足和缺陷，游戏化可以让现实变得更美好。	[美] 简?麦戈尼格尔（Jane McGonigal）	8.0 	4210	29.5%	44.1%	22.1%	3.6%	0.7%
C程序设计的抽象思维	EricS.Roberts	机械工业出版社	2012-5	9787111380740	https://img3.doubanio.com/view/subject/l/public/s10910762.jpg	NULL	NULL	9.5 	12	75.0%	16.7%	8.3%	0.0%	0.0%
HTML & CSS设计与构建网站	[美]JonDuckett	清华大学出版社	2013-1	9787302311034	https://img3.doubanio.com/view/subject/l/public/s24951890.jpg	NULL	作者介绍：	8.8 	393	54.5%	35.4%	7.6%	2.0%	0.5%
TCP/IP详解 卷2：实现	史蒂文斯	机械工业出版社	2004-1	9787111075677	https://img3.doubanio.com/view/subject/l/public/s2414170.jpg	《TCP/IP详解·卷2：实现》完整而详细地介绍了TCP/IP协议是如何实现的。书中给出了约500个图例，15000行实际操作的C代码，采用举例教学的方法帮助你掌握TCP/IP实现。《TCP/IP详解·卷2：实现》不仅说明了插口API和协议族的关系以及主机实现与路由器实现的差别。还介绍了4.4BSD-Lite版的新的特点。《TCP/IP详解·卷2：实现》适用于希望理解TCP/IP协议如何实现的人，包括编写网络应用程序的程序员以及利用TCP/IP维护计算机网络的系统管理员。	NULL	9.1 	340	64.7%	26.5%	8.5%	0.3%	0.0%
精通正则表达式	[美]JeffreyE·F·Friedl	电子工业出版社	2012-7	9787121175015	https://img3.doubanio.com/view/subject/l/public/s11292040.jpg	《精通正则表达式(第3版)》内容简介：随着互联网的迅速发展，几乎所有工具软件和程序语言都支持的正则表达式也变得越来越强大和易于使用。《精通正则表达式(第3版)》是讲解正则表达式的经典之作。《精通正则表达式(第3版)》主要讲解了正则表达式的特性和流派、匹配原理、优化原则、实用诀窍以及调校措施，并详细介绍了正则表达式在Perl、Java、.NET、PHP中的用法。《精通正则表达式(第3版)》自第1版开始着力于教会读者“以正则表达式来思考”，来让读者真正“精通”正则表达式。该版对PHP的相关内容、Javal.5和Javal.6的新特性作了可观的扩充讲解。任何有机会仲用正则表达式的读者都会从中获益匪浅。	NULL	9.3 	39	59.0%	30.8%	10.3%	0.0%	0.0%
建筑的永恒之道	[美]C·亚历山大	知识产权出版社	2002-2	9787800116278	https://img9.doubanio.com/view/subject/l/public/s8947856.jpg	《建筑的永恒之道》提出了一个关于建筑设计、建筑和规划的新的理论，该理论的核心是社会成员按照他们自己的存在状态设定他们生活的世界秩序，这一古老方式从根本上构成了新的后工业时代建筑的基础，这些建筑由人们创造。	C. 亚历山大（Christopher Alexander），美国建筑师协会颁发的最高研究勋章的获得者，是一位有实践检验的建筑师和营造师，加州大学伯克利分校建筑学教授，环境结构中心的负责人。	8.7 	673	48.0%	37.0%	12.6%	1.6%	0.7%
白帽子讲浏览器安全	钱文祥	电子工业出版社	2016-3	9787121281549	https://img3.doubanio.com/view/subject/l/public/s28513660.jpg	浏览器是重要的互联网入口，一旦受到漏洞攻击，将直接影响到用户的信息安全。作为攻击者有哪些攻击思路，作为用户有哪些应对手段？在《白帽子讲浏览器安全》中我们将给出解答，带你了解浏览器安全的方方面面。《白帽子讲浏览器安全》兼顾攻击者、研究者和使用者三个场景，对大部分攻击都提供了分析思路和防御方案。《白帽子讲浏览器安全》从攻击者常用技巧的“表象”深入介绍浏览器的具体实现方式，让你在知其然的情况下也知其所以然。	钱文祥（常用ID：blast），专职浏览器安全研究。安徽理工大学毕业后就职于腾讯科技（北京）有限公司，专注于PC浏览器安全研究和安全相关功能的开发。活跃于多个漏洞报告平台，曾报告过数十个安全漏洞，涵盖IE、Chrome及国产定制浏览器。参与过多个浏览器安全相关以及漏洞挖掘的项目，维护有网马解密工具Redoce。	7.2 	21	28.6%	28.6%	38.1%	4.8%	0.0%
实战Java高并发程序设计（第2版）	葛一鸣	电子工业出版社	2018-10	9787121350030	https://img3.doubanio.com/view/subject/l/public/s32282135.jpg	在单核CPU时代，单任务在一个时间点只能执行单一程序，随着多核CPU的发展，并行程序开发变得尤为重要。	葛一鸣，51CTO特约讲师，国家认证系统分析师，获得OracleOCP认证。长期从事Java软件开发工作，对Java程序设计、JVM有深入的研究，对设计模式、人工智能、神经网络、数据挖掘等技术有浓厚兴趣，著有《自己动手写神经网路》电子书和《实战Java虚拟机》一书。	7.8 	15	33.3%	26.7%	40.0%	0.0%	0.0%
C++语言的设计和演化	[美]BjarneStroustrup	机械工业出版社	2002-1	9787111090984	https://img3.doubanio.com/view/subject/l/public/s24436633.jpg	这本书是C++的设计者关于C++语言的最主要著作之一。作者综合性地论述了C++的历史和发展，C++中各种重要机制的本质意义和设计背景，这些机制的基本用途和使用方法，讨论了C++所适合的应用领域及其未来的发展前景。	NULL	8.8 	411	53.5%	31.6%	13.9%	0.5%	0.5%
Android进阶解密	刘望舒	电子工业出版社	2018-10	9787121348389	https://img3.doubanio.com/view/subject/l/public/s29902172.jpg	《Android进阶解密》是一本Android进阶书籍，主要针对Android 8.0系统源码并结合应用开发相关知识进行介绍。《Android进阶解密》共分为17章，从3个方面来组织内容。 第一方面介绍Android应用开发所需要掌握的系统源码知识，第二方面介绍JNI、ClassLoader、Java虚拟机、DVM&ART虚拟机和Hook等技术，第三方面介绍热修复原理、插件化原理、绘制优化和内存优化等与应用开发相关的知识点。3个方面有所关联并形成一个知识体系，从而使Android开发者能通过阅读本书达到融会贯通的目的。	刘望舒，资深开发工程师，Android进阶二部曲《Android进阶之光》《Android进阶解密》的作者，公众号“刘望舒”的作者，CSDN人气博主。他在博客中构建了“Android相关原创知识体系”，该体系全面且深入并广获好评。他拥有近10年的开发经验和多年的技术管理经验，对Android框架层及应用层开发有着独到、深入的理解。	8.7 	99	73.7%	17.2%	2.0%	3.0%	4.0%
C++语言的设计与演化	斯特劳斯特鲁普	科学出版社	2012-3	9787030333469	https://img3.doubanio.com/view/subject/l/public/s26014420.jpg	《C++语言的设计与演化》是C++的设计者关于C++语言的最主要著作之一。作者综合性地论述了C++的发展历史，C++中各种重要机制的本质意义和设计背景，这些机制的基本用途和使用方法，讨论了C++所适合的应用领域及其未来的发展前景。全书共18章，分两大部分，其中第1部分（第1～9章）分别介绍了C++的史前时代、C with Classes、C++的诞生、C++语言设计规则、1985—1993年表、标准化、关注和使用、库、展望；第2部分（第10～18章）分别介绍了存储管理、重载、多重继承、类概念的精练、强制转换、模板、异常处理、名称空间、C语言预处理器。为便于查找与学习，全书最后附有专业术语索引。《C++语言的设计与演化》在帮助人们理解C++语言方面的作用是不可替代的。	NULL	9.2 	98	69.4%	20.4%	8.2%	1.0%	1.0%
TensorFlow：实战Google深度学习框架（第2版）	顾思宇	电子工业出版社	2018-2-1	9787121330667	https://img3.doubanio.com/view/subject/l/public/s29683030.jpg	NULL	NULL	8.5 	121	31.4%	41.3%	14.9%	3.3%	9.1%
明解C语言（第3版）	[日]柴田望洋	人民邮电出版社	2015-11-1	9787115404824	https://img3.doubanio.com/view/subject/l/public/s28339510.jpg	本书是日本的C语言经典教材，自出版以来不断重印、修订，被誉为“C语言圣经”。	作者简介：	9.1 	62	51.6%	32.3%	12.9%	3.2%	0.0%
How Google Works	EricSchmidt	Grand Central Publishing	2014-9-23	9781455582341	https://img3.doubanio.com/view/subject/l/public/s27493540.jpg	NULL	NULL	8.0 	567	32.6%	44.8%	19.4%	2.3%	0.9%
白话大数据与机器学习	高扬	机械工业出版社	2016-6	9787111538479	https://img9.doubanio.com/view/subject/l/public/s28878966.jpg	NULL	NULL	7.3 	202	18.3%	45.5%	31.2%	3.5%	1.5%
The Effective Engineer	EdmondLau	"The Effective Bookshelf, Palo Alto, CA."	2015-3-19	9780996128100	https://img1.doubanio.com/view/subject/l/public/s32293188.jpg	NULL	NULL	9.1 	72	69.4%	20.8%	9.7%	0.0%	0.0%
Foundations of Computer Science	AlfredV.Aho	W. H. Freeman	1994-10-15	9780716782841	https://img3.doubanio.com/view/subject/l/public/s3401985.jpg	"Aho and Ullman have created a C version of their groundbreaking text. As in that text, this book combines the theoretical foundations of computing with essential discrete mathematics. It follows the same organizations as its predecessor, with all examples and exercises in C."	NULL	8.7 	35	42.9%	54.3%	2.9%	0.0%	0.0%
软件需求最佳实践	徐峰	电子工业出版社	2008	9787121073953	https://img1.doubanio.com/view/subject/l/public/s3357247.jpg	本书首先从软件需求实践中出现的主要问题和困难入手，指出了改进的主要方向；然后逐一说明了需求定义、需求捕获、需求分析与建模、编写规约、需求验证等需求开发活动的任务、要点和具体手段；并提出了一个可操作性强、易于上手的SERU过程框架，能够帮助读者清晰地了解整个过程，理解各阶段的关键产物和产物之间的关系。	中国系统分析员顾问团(CSAI)软件工程首席顾问，中国软件技术大会杰出贡献专家，资深咨询顾问、培训讲师。主要研究领域为需求工程、系统分析与设计、软件估算，致力于推动软件工程方法论的落地研究。作者具有丰富的软件开发、信息系统运行与管理、市场规划、企业管理等领域的从业经验，善于从业务、技术两个视角审视软件开发工作。	8.6 	144	50.7%	38.9%	8.3%	1.4%	0.7%
逆流而上	阿里巴巴集团成长集编委会	电子工业出版社	2017-11	9787121327681	https://img1.doubanio.com/view/subject/l/public/s29615837.jpg	本书是阿里巴巴集团荣耀背后的技术血泪史。全书通过分享业务运行过程中各个领域发生的典型“踩坑”案例，帮助大家快速提升自我及团队协作，学习到宝贵的处理经验及实践方案，为互联网生产系统的稳定共同努力。从基础架构、中间件、数据库、云计算、大数据等技术领域中不断积累经验，颠覆技术瓶颈，不断创新以适应不断增长的需求。 本书主要面向互联网技术从业人员和在校师生，使读者能够通过此书基本了解阿里在各技术领域的能力，学习在如此规模下可能出现的问题以及解决方案的探讨和沉淀分享。	阿里巴巴集团成长集编委会由阿里巴巴集团不同业务线及不同技术领域内的人员组成的虚拟组织。技术人员都知道软件开发过程中的八二原则，理解大多数问题发生在何处，发生的原因，如何解决，变得尤为重要。阿里巴巴集团业务飞速发展，技术人员积累了大量丰富的线上问题排查及解决的案例和经验。成长集编委会从中挑选了一些优秀的技术案例，侧重于对问题的还原和分析。我们希望曾经踩过的坑都能具有其意义和使命，而后来者通过学习前人的经验，防微杜渐，快速成长。	7.0 	46	10.9%	37.0%	50.0%	0.0%	2.2%
UNIX网络编程 卷1：套接字联网API（第3版）	[美]W.理查德?史蒂文斯（W.RichardStevens）	人民邮电出版社	2014-6-1	9787115367198	https://img3.doubanio.com/view/subject/l/public/s28119435.jpg	NULL	NULL	9.6 	55	74.5%	20.0%	5.5%	0.0%	0.0%
云原生服务网格Istio：原理、实践、架构与源码解析	张超盟，章鑫，徐中虎，徐飞	电子工业出版社	2019-7	9787121366536	https://img3.doubanio.com/view/subject/l/public/s33301812.jpg	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
格蠹汇编	张银奎	电子工业出版社	2013-3-1	9787121196072	https://img3.doubanio.com/view/subject/l/public/s27728835.jpg	NULL	NULL	9.4 	59	66.1%	32.2%	1.7%	0.0%	0.0%
老码识途	韩宏	电子工业出版社	2012-8	9787121173820	https://img9.doubanio.com/view/subject/l/public/s21580616.jpg	"《老""码""识途:从机器码到框架的系统观逆向修炼之路》以逆向反汇编为线索，自底向上，从探索者的角度，原生态地刻画了对系统机制的学习，以及相关问题的猜测、追踪和解决过程，展现了系统级思维方式的淬炼方法。该思维方式是架构师应具备的一种重要素质。《老""码""识途:从机器码到框架的系统观逆向修炼之路》内容涉及反汇编、底层调试、链接、加载、钩子、异常处理、测试驱动开发、对象模型和机制、线程类封装、跨平台技术、插件框架、设计模式、GUI框架设计等。"	NULL	9.1 	52	61.5%	21.2%	17.3%	0.0%	0.0%
Parsing Techniques	DickGrune	Springer	2010-2-12	9781441919014	https://img1.doubanio.com/view/subject/l/public/s6964789.jpg	NULL	NULL	9.5 	53	79.2%	15.1%	5.7%	0.0%	0.0%
Permanent Record	EdwardSnowden	Metropolitan Books	2019-9-17	9781250237231	https://img1.doubanio.com/view/subject/l/public/s33448458.jpg	NULL	"Edward Joseph ""Ed"" Snowden is an American computer professional who leaked classified information unveiling mass-surveillance at an unimagined scale from intelligence agencies to mainstream media which created ripples across the globe."	8.7 	99	45.5%	45.5%	8.1%	1.0%	0.0%
数据结构	殷人昆	清华大学	2007-6	9787302148111	https://img3.doubanio.com/view/subject/l/public/s22791934.jpg	《数据结构》(第2版)“数据结构”是计算机专业的核心课程，是从事计算机软件开发和应用人员必备的专业基础。随着计算机的日益普及，“数据结构”课程也在不断地发展。《数据结构》(第2版)按照清华大学计算机系本科“数据结构”大纲的要求，从面向对象的概念、对象类设计的风格和数据结构的层次开始，从线性结构到非线性结构，从简单到复杂，深入地讨论了各种数据结构内在的逻辑关系及其在计算机中的实现方式和使用。此外，对常用的迭代、递归、回溯等算法设计技巧，搜索和排序算法等都做了详尽的描述，并引入了简单的算法分析。	NULL	6.3 	109	15.6%	21.1%	38.5%	11.0%	13.8%
The Way To Go	IvoBalbaert	iUniverse	2012-3-8	9781469769165	https://img1.doubanio.com/view/subject/l/public/s8978509.jpg	NULL	NULL	8.1 	91	25.3%	62.6%	11.0%	1.1%	0.0%
500 Lines or Less	AmyBrown	NULL	2016-6-28	9781329871274	https://img3.doubanio.com/view/subject/l/public/s28893772.jpg	NULL	NULL	9.0 	20	70.0%	20.0%	10.0%	0.0%	0.0%
Java语言程序设计（基础篇 原书第10版）	[美]粱勇（Y.DanielLiang）	机械工业出版社	2015-7	9787111506904	https://img1.doubanio.com/view/subject/l/public/s28274829.jpg	《Java语言程序设计（基础篇 原书第10版）》是Java语言的经典教材，中文版分为基础篇和进阶篇，主要介绍程序设计基础、面向对象编程、GUI程序设计、数据结构和算法、高级Java程序设计等内容。本书以示例讲解解决问题的技巧，提供大量的程序清单，每章配有大量复习题和编程练习题，帮助读者掌握编程技术，并应用所学技术解决实际应用开发中遇到的问题。您手中的这本是其中的基础篇，主要介绍了基本程序设计、语法结构、面向对象程序设计、继承和多态、异常处理和文本I/O、抽象类和接口等内容。本书可作为高等院校程序设计相关专业的基础教材，也可作为Java语言及编程开发爱好者的参考资料。	作者：（美国）粱勇（Y.Daniel Liang） 译者：戴开宇	8.8 	75	52.0%	33.3%	13.3%	0.0%	1.3%
趣学Python编程	JasonBriggs	人民邮电出版社	2014-3	9787115335951	https://img3.doubanio.com/view/subject/l/public/s29754755.jpg	NULL	jason r. briggs，从8岁开始编写程序，他学习的第一种编程语言是在radio shack trs-80上的basic。作为开发人员及系统架构师，他是职业软件开发者，同时他又是《java开发者》杂志的特约编辑。他的文章上过javawolrd、onjava以及onlamp。这是他撰写的第一本书。	8.2 	91	29.7%	53.8%	12.1%	3.3%	1.1%
图灵和ACM图灵奖	吴鹤龄	高等教育出版社	2012-6	9787040356526	https://img1.doubanio.com/view/subject/l/public/s10488507.jpg	《图灵和ACM图灵奖(第4版):纪念图灵百年诞辰》介绍了图灵及自1966年至今图灵奖的获得者的工作和事迹。通过对20世纪下半叶及21世纪初有代表性计算机科学家的介绍，多方位、多视角地反映计算机科学技术半个多世纪来的发展历程。《图灵和ACM图灵奖(第4版):纪念图灵百年诞辰》在一定程度上反映了计算机体系结构、程序设计语言、算法设计与分析、操作系统和编译程序、数据库技术、计算复杂性理论、软件工程、人工智能等计算机科学技术主要分支的形成过程和发展概况。通过追寻成功者的足迹，给人以必要的启迪，读者可以从阅读中吸取成长和成功所必需的养分。	NULL	8.0 	28	25.0%	53.6%	17.9%	3.6%	0.0%
全国计算机等级考试模拟试卷及参考答案：二级C语言	全国计算机等级考试试题研究组	中国水利水电出版社	2003-3-1	9787750841428	https://img3.doubanio.com/view/subject/l/public/s1839863.jpg	????本试卷共包括10套实战冲刺模拟试题，每套试题均按照全国计算机考级考试最新大纲的要求命题，并对每套试题都进行了深度剖析，以便于考生更好地理解和掌握等级考试的内容、范围及难度，同时也便于考生把握命题规律，快速提升应试能力。本试郑由名校经验丰富的等级考试辅导老师精心锤炼而成，全面模拟考试真题，预测考点，应试导向准确。	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5G NR标准：下一代无线通信技术	[瑞典]埃里克?达尔曼（ErikDahlman）	机械工业出版社	2019-5-1	9787111624745	https://img3.doubanio.com/view/subject/l/public/s32314152.jpg	NULL	NULL	9.6 	22	81.8%	13.6%	4.5%	0.0%	0.0%
深入理解JavaScript	AxelRauschmayer	人民邮电出版社	2015-12	9787115402608	https://img3.doubanio.com/view/subject/l/public/s28372513.jpg	avaScript是目前Web开发领域非常流行的一种编程语言，得到众多IT从业人员和编程爱好者的关注。	Dr.Axel Rauschmayer 专攻JavaScript和Web开发领域。他在2ality.com写博客，教Ecmanauten，编辑JavaScript Weekly周刊，组织MunichJS用户组。Axel从1985年开始编程，1995年开始开发web应用。	8.1 	31	38.7%	32.3%	19.4%	9.7%	0.0%
COM本质论	[美]DonBox	中国电力出版社	2001-8	9787508306117	https://img3.doubanio.com/view/subject/l/public/s1645411.jpg	NULL	NULL	8.7 	269	42.0%	44.2%	13.0%	0.0%	0.7%
